Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
511,3,2013-05-29,5411,802,1,1,0,0
574,3,2013-05-29,10818,769,1,1,0,1
576,3,2013-05-29,7182,964,1,1,0,0
723,3,2013-05-29,8323,630,1,1,0,0
840,3,2013-05-29,8620,1205,1,1,0,0
905,3,2013-05-29,10372,1395,1,1,0,0
4,2,2013-05-28,9804,1263,1,1,0,0
352,2,2013-05-28,6294,635,1,1,0,0
416,2,2013-05-28,11900,1526,1,1,0,0
458,2,2013-05-28,7700,683,1,1,0,0
511,2,2013-05-28,5267,786,1,1,0,0
574,2,2013-05-28,8639,632,1,1,0,1
576,2,2013-05-28,7218,969,1,1,0,0
723,2,2013-05-28,6751,543,1,1,0,0
840,2,2013-05-28,8793,1225,1,1,0,0
905,2,2013-05-28,11941,1730,1,1,0,0
4,1,2013-05-27,11293,1490,1,1,0,0
352,1,2013-05-27,8088,727,1,1,0,0
416,1,2013-05-27,15452,1729,1,1,0,0
458,1,2013-05-27,8912,812,1,1,0,0
511,1,2013-05-27,5834,854,1,1,0,0
574,1,2013-05-27,11354,814,1,1,0,1
576,1,2013-05-27,10174,1300,1,1,0,0
723,1,2013-05-27,6915,573,1,1,0,0
840,1,2013-05-27,8896,1162,1,1,0,0
905,1,2013-05-27,15124,1977,1,1,0,0
4,7,2013-05-26,0,0,0,0,0,0
352,7,2013-05-26,0,0,0,0,0,0
416,7,2013-05-26,0,0,0,0,0,0
458,7,2013-05-26,0,0,0,0,0,0
511,7,2013-05-26,0,0,0,0,0,0
574,7,2013-05-26,0,0,0,0,0,0
576,7,2013-05-26,0,0,0,0,0,0
723,7,2013-05-26,0,0,0,0,0,0
840,7,2013-05-26,0,0,0,0,0,0
905,7,2013-05-26,0,0,0,0,0,0
4,6,2013-05-25,9971,1413,1,0,0,0
352,6,2013-05-25,7319,675,1,0,0,0
416,6,2013-05-25,8749,1198,1,0,0,0
458,6,2013-05-25,9395,879,1,0,0,0
511,6,2013-05-25,5659,771,1,0,0,0
574,6,2013-05-25,6959,551,1,0,0,0
576,6,2013-05-25,5660,838,1,0,0,0
723,6,2013-05-25,6663,576,1,0,0,0
840,6,2013-05-25,4196,592,1,0,0,0
905,6,2013-05-25,8223,1227,1,0,0,0
4,5,2013-05-24,7737,1101,1,0,0,0
352,5,2013-05-24,6272,653,1,0,0,0
416,5,2013-05-24,9496,1394,1,0,0,0
458,5,2013-05-24,7988,706,1,0,0,0
511,5,2013-05-24,5235,803,1,0,0,0
574,5,2013-05-24,7475,615,1,0,0,1
576,5,2013-05-24,4933,797,1,0,0,0
723,5,2013-05-24,5713,541,1,0,0,0
840,5,2013-05-24,6355,1034,1,0,0,0
905,5,2013-05-24,8328,1381,1,0,0,0
4,4,2013-05-23,7078,1098,1,0,0,0
352,4,2013-05-23,5536,571,1,0,0,0
416,4,2013-05-23,9727,1355,1,0,0,0
458,4,2013-05-23,5458,541,1,0,0,0
511,4,2013-05-23,4453,703,1,0,0,0
574,4,2013-05-23,6380,554,1,0,0,1
576,4,2013-05-23,5275,854,1,0,0,0
723,4,2013-05-23,4345,397,1,0,0,0
840,4,2013-05-23,5964,999,1,0,0,0
905,4,2013-05-23,7982,1219,1,0,0,0
4,3,2013-05-22,7456,1121,1,0,0,0
352,3,2013-05-22,4900,507,1,0,0,0
416,3,2013-05-22,7410,1065,1,0,0,0
458,3,2013-05-22,5824,588,1,0,0,0
511,3,2013-05-22,4548,732,1,0,0,0
574,3,2013-05-22,6245,512,1,0,0,1
576,3,2013-05-22,4518,727,1,0,0,0
723,3,2013-05-22,4587,432,1,0,0,0
840,3,2013-05-22,6881,1026,1,0,0,0
905,3,2013-05-22,7782,1205,1,0,0,0
4,2,2013-05-21,9778,1347,1,0,0,1
352,2,2013-05-21,7023,705,1,0,0,0
416,2,2013-05-21,8579,1235,1,0,0,0
458,2,2013-05-21,6537,669,1,0,0,0
511,2,2013-05-21,5580,854,1,0,0,1
574,2,2013-05-21,8594,671,1,0,0,1
576,2,2013-05-21,6835,1023,1,0,0,1
723,2,2013-05-21,6301,559,1,0,0,0
840,2,2013-05-21,7190,1125,1,0,0,1
905,2,2013-05-21,10990,1653,1,0,0,1
4,1,2013-05-20,0,0,0,0,a,0
352,1,2013-05-20,0,0,0,0,a,0
416,1,2013-05-20,0,0,0,0,a,0
458,1,2013-05-20,0,0,0,0,a,0
511,1,2013-05-20,0,0,0,0,a,0
574,1,2013-05-20,0,0,0,0,a,0
576,1,2013-05-20,0,0,0,0,a,0
723,1,2013-05-20,0,0,0,0,a,0
840,1,2013-05-20,0,0,0,0,a,0
905,1,2013-05-20,0,0,0,0,a,0
4,7,2013-05-19,0,0,0,0,0,0
352,7,2013-05-19,0,0,0,0,0,0
416,7,2013-05-19,0,0,0,0,0,0
458,7,2013-05-19,0,0,0,0,0,0
511,7,2013-05-19,0,0,0,0,0,0
574,7,2013-05-19,0,0,0,0,0,0
576,7,2013-05-19,0,0,0,0,0,0
723,7,2013-05-19,0,0,0,0,0,0
840,7,2013-05-19,0,0,0,0,0,0
905,7,2013-05-19,0,0,0,0,0,0
4,6,2013-05-18,10853,1554,1,0,0,0
352,6,2013-05-18,6891,671,1,0,0,0
416,6,2013-05-18,8437,1196,1,0,0,0
458,6,2013-05-18,8785,904,1,0,0,0
511,6,2013-05-18,4915,748,1,0,0,0
574,6,2013-05-18,7144,614,1,0,0,0
576,6,2013-05-18,6563,979,1,0,0,0
723,6,2013-05-18,6284,597,1,0,0,0
840,6,2013-05-18,3569,536,1,0,0,0
905,6,2013-05-18,8564,1312,1,0,0,0
4,5,2013-05-17,9049,1252,1,1,0,0
352,5,2013-05-17,7604,699,1,1,0,0
416,5,2013-05-17,9882,1290,1,1,0,0
458,5,2013-05-17,8767,757,1,1,0,0
511,5,2013-05-17,6029,845,1,1,0,0
574,5,2013-05-17,10245,764,1,1,0,0
576,5,2013-05-17,6829,1003,1,1,0,0
723,5,2013-05-17,6820,579,1,1,0,0
840,5,2013-05-17,8061,1144,1,1,0,0
905,5,2013-05-17,10057,1455,1,1,0,0
4,4,2013-05-16,8839,1193,1,1,0,0
352,4,2013-05-16,7046,689,1,1,0,0
416,4,2013-05-16,11084,1475,1,1,0,0
458,4,2013-05-16,6859,665,1,1,0,0
511,4,2013-05-16,5627,759,1,1,0,0
574,4,2013-05-16,9463,704,1,1,0,0
576,4,2013-05-16,6948,1012,1,1,0,0
723,4,2013-05-16,6544,507,1,1,0,0
840,4,2013-05-16,8517,1186,1,1,0,0
905,4,2013-05-16,10742,1576,1,1,0,0
4,3,2013-05-15,9446,1218,1,1,0,0
352,3,2013-05-15,5815,552,1,1,0,0
416,3,2013-05-15,10585,1327,1,1,0,0
458,3,2013-05-15,7150,673,1,1,0,0
511,3,2013-05-15,5458,771,1,1,0,0
574,3,2013-05-15,8823,647,1,1,0,0
576,3,2013-05-15,7003,1020,1,1,0,0
723,3,2013-05-15,5664,487,1,1,0,0
840,3,2013-05-15,8664,1229,1,1,0,0
905,3,2013-05-15,11133,1500,1,1,0,0
4,2,2013-05-14,10091,1302,1,1,0,0
352,2,2013-05-14,7511,682,1,1,0,0
416,2,2013-05-14,12886,1576,1,1,0,0
458,2,2013-05-14,8210,726,1,1,0,0
511,2,2013-05-14,6122,796,1,1,0,0
574,2,2013-05-14,10072,720,1,1,0,0
576,2,2013-05-14,7765,1020,1,1,0,0
723,2,2013-05-14,6486,504,1,1,0,0
840,2,2013-05-14,9558,1340,1,1,0,0
905,2,2013-05-14,12397,1767,1,1,0,0
4,1,2013-05-13,12178,1559,1,1,0,0
352,1,2013-05-13,7929,729,1,1,0,0
416,1,2013-05-13,13609,1578,1,1,0,0
458,1,2013-05-13,8575,796,1,1,0,0
511,1,2013-05-13,6621,923,1,1,0,0
574,1,2013-05-13,11509,796,1,1,0,0
576,1,2013-05-13,10684,1284,1,1,0,0
723,1,2013-05-13,7351,553,1,1,0,0
840,1,2013-05-13,10207,1294,1,1,0,0
905,1,2013-05-13,13311,1777,1,1,0,0
4,7,2013-05-12,0,0,0,0,0,0
352,7,2013-05-12,0,0,0,0,0,0
416,7,2013-05-12,0,0,0,0,0,0
458,7,2013-05-12,0,0,0,0,0,0
511,7,2013-05-12,0,0,0,0,0,0
574,7,2013-05-12,0,0,0,0,0,0
576,7,2013-05-12,0,0,0,0,0,0
723,7,2013-05-12,0,0,0,0,0,0
840,7,2013-05-12,0,0,0,0,0,0
905,7,2013-05-12,0,0,0,0,0,0
4,6,2013-05-11,10399,1461,1,0,0,0
352,6,2013-05-11,6714,721,1,0,0,0
416,6,2013-05-11,9916,1418,1,0,0,0
458,6,2013-05-11,10380,1000,1,0,0,0
511,6,2013-05-11,5528,794,1,0,0,0
574,6,2013-05-11,8834,733,1,0,0,0
576,6,2013-05-11,7203,1104,1,0,0,0
723,6,2013-05-11,6764,608,1,0,0,0
840,6,2013-05-11,4610,710,1,0,0,0
905,6,2013-05-11,9387,1413,1,0,0,0
4,5,2013-05-10,10624,1492,1,0,0,1
352,5,2013-05-10,8007,769,1,0,0,1
416,5,2013-05-10,11267,1483,1,0,0,1
458,5,2013-05-10,8107,854,1,0,0,0
511,5,2013-05-10,6246,930,1,0,0,1
574,5,2013-05-10,10152,769,1,0,0,0
576,5,2013-05-10,7086,1049,1,0,0,1
723,5,2013-05-10,7500,656,1,0,0,0
840,5,2013-05-10,8343,1215,1,0,0,1
905,5,2013-05-10,13171,1884,1,0,0,0
4,4,2013-05-09,0,0,0,0,a,0
352,4,2013-05-09,0,0,0,0,a,0
416,4,2013-05-09,0,0,0,0,a,1
458,4,2013-05-09,0,0,0,0,a,0
511,4,2013-05-09,0,0,0,0,a,0
574,4,2013-05-09,0,0,0,0,a,0
576,4,2013-05-09,0,0,0,0,a,0
723,4,2013-05-09,0,0,0,0,a,0
840,4,2013-05-09,0,0,0,0,a,0
905,4,2013-05-09,0,0,0,0,a,0
4,3,2013-05-08,9078,1316,1,0,0,0
352,3,2013-05-08,7050,715,1,0,0,0
416,3,2013-05-08,9819,1327,1,0,0,1
458,3,2013-05-08,6822,749,1,0,0,0
511,3,2013-05-08,5885,877,1,0,0,0
574,3,2013-05-08,7971,695,1,0,0,0
576,3,2013-05-08,6689,1042,1,0,0,0
723,3,2013-05-08,6335,576,1,0,0,0
840,3,2013-05-08,7883,1224,1,0,0,0
905,3,2013-05-08,9790,1534,1,0,0,0
4,2,2013-05-07,8175,1139,1,0,0,0
352,2,2013-05-07,5056,524,1,0,0,0
416,2,2013-05-07,7840,1100,1,0,0,1
458,2,2013-05-07,5513,572,1,0,0,0
511,2,2013-05-07,5001,773,1,0,0,0
574,2,2013-05-07,7686,625,1,0,0,0
576,2,2013-05-07,5581,874,1,0,0,0
723,2,2013-05-07,5883,502,1,0,0,0
840,2,2013-05-07,7638,1166,1,0,0,0
905,2,2013-05-07,9470,1401,1,0,0,0
4,1,2013-05-06,7915,1235,1,0,0,0
352,1,2013-05-06,6766,652,1,0,0,0
416,1,2013-05-06,9861,1367,1,0,0,1
458,1,2013-05-06,6159,656,1,0,0,0
511,1,2013-05-06,5655,861,1,0,0,0
574,1,2013-05-06,8162,653,1,0,0,0
576,1,2013-05-06,5694,889,1,0,0,0
723,1,2013-05-06,5074,464,1,0,0,0
840,1,2013-05-06,7660,1152,1,0,0,0
905,1,2013-05-06,10257,1638,1,0,0,0
4,7,2013-05-05,0,0,0,0,0,0
352,7,2013-05-05,0,0,0,0,0,0
416,7,2013-05-05,0,0,0,0,0,0
458,7,2013-05-05,0,0,0,0,0,0
511,7,2013-05-05,0,0,0,0,0,0
574,7,2013-05-05,0,0,0,0,0,0
576,7,2013-05-05,0,0,0,0,0,0
723,7,2013-05-05,0,0,0,0,0,0
840,7,2013-05-05,0,0,0,0,0,0
905,7,2013-05-05,0,0,0,0,0,0
4,6,2013-05-04,9713,1368,1,0,0,0
352,6,2013-05-04,7239,690,1,0,0,0
416,6,2013-05-04,9768,1370,1,0,0,0
458,6,2013-05-04,9855,978,1,0,0,0
511,6,2013-05-04,5960,843,1,0,0,0
574,6,2013-05-04,9225,691,1,0,0,0
576,6,2013-05-04,6569,1025,1,0,0,0
723,6,2013-05-04,6379,584,1,0,0,0
840,6,2013-05-04,4566,737,1,0,0,0
905,6,2013-05-04,9613,1468,1,0,0,0
4,5,2013-05-03,11335,1492,1,1,0,0
352,5,2013-05-03,7809,756,1,1,0,0
416,5,2013-05-03,11621,1450,1,1,0,1
458,5,2013-05-03,9731,867,1,1,0,0
511,5,2013-05-03,5976,839,1,1,0,0
574,5,2013-05-03,10926,775,1,1,0,0
576,5,2013-05-03,8458,1128,1,1,0,0
723,5,2013-05-03,6988,589,1,1,0,0
840,5,2013-05-03,8414,1227,1,1,0,0
905,5,2013-05-03,12658,1757,1,1,0,0
4,4,2013-05-02,12976,1632,1,1,0,0
352,4,2013-05-02,8298,768,1,1,0,0
416,4,2013-05-02,14965,1808,1,1,0,1
458,4,2013-05-02,10323,848,1,1,0,0
511,4,2013-05-02,7094,962,1,1,0,0
574,4,2013-05-02,9782,724,1,1,0,0
576,4,2013-05-02,9366,1249,1,1,0,0
723,4,2013-05-02,6742,560,1,1,0,0
840,4,2013-05-02,10110,1343,1,1,0,0
905,4,2013-05-02,14669,1993,1,1,0,0
4,3,2013-05-01,0,0,0,1,a,0
352,3,2013-05-01,0,0,0,1,a,0
416,3,2013-05-01,0,0,0,1,a,0
458,3,2013-05-01,0,0,0,1,a,0
511,3,2013-05-01,0,0,0,1,a,0
574,3,2013-05-01,0,0,0,1,a,0
576,3,2013-05-01,0,0,0,1,a,0
723,3,2013-05-01,0,0,0,1,a,0
840,3,2013-05-01,0,0,0,1,a,0
905,3,2013-05-01,0,0,0,1,a,0
4,2,2013-04-30,14870,1773,1,1,0,0
352,2,2013-04-30,8675,770,1,1,0,0
416,2,2013-04-30,15295,1779,1,1,0,0
458,2,2013-04-30,10474,975,1,1,0,0
511,2,2013-04-30,6665,962,1,1,0,0
574,2,2013-04-30,10993,786,1,1,0,0
576,2,2013-04-30,11592,1386,1,1,0,0
723,2,2013-04-30,9125,684,1,1,0,0
840,2,2013-04-30,10911,1405,1,1,0,0
905,2,2013-04-30,15744,2024,1,1,0,0
4,1,2013-04-29,11140,1437,1,1,0,0
352,1,2013-04-29,7929,720,1,1,0,0
416,1,2013-04-29,14266,1615,1,1,0,0
458,1,2013-04-29,9678,836,1,1,0,0
511,1,2013-04-29,6761,887,1,1,0,0
574,1,2013-04-29,11844,832,1,1,0,0
576,1,2013-04-29,10566,1263,1,1,0,0
723,1,2013-04-29,9360,678,1,1,0,0
840,1,2013-04-29,10013,1286,1,1,0,0
905,1,2013-04-29,17289,2005,1,1,0,0
4,7,2013-04-28,0,0,0,0,0,0
352,7,2013-04-28,0,0,0,0,0,0
416,7,2013-04-28,0,0,0,0,0,0
458,7,2013-04-28,0,0,0,0,0,0
511,7,2013-04-28,0,0,0,0,0,0
574,7,2013-04-28,0,0,0,0,0,0
576,7,2013-04-28,0,0,0,0,0,0
723,7,2013-04-28,0,0,0,0,0,0
840,7,2013-04-28,0,0,0,0,0,0
905,7,2013-04-28,0,0,0,0,0,0
4,6,2013-04-27,9752,1397,1,0,0,0
352,6,2013-04-27,6162,656,1,0,0,0
416,6,2013-04-27,9718,1350,1,0,0,0
458,6,2013-04-27,10614,990,1,0,0,0
511,6,2013-04-27,5384,832,1,0,0,0
574,6,2013-04-27,8719,676,1,0,0,0
576,6,2013-04-27,6496,973,1,0,0,0
723,6,2013-04-27,6607,552,1,0,0,0
840,6,2013-04-27,4551,670,1,0,0,0
905,6,2013-04-27,8835,1341,1,0,0,0
4,5,2013-04-26,8593,1242,1,1,0,0
352,5,2013-04-26,8449,729,1,1,0,0
416,5,2013-04-26,9001,1127,1,1,0,0
458,5,2013-04-26,7635,732,1,1,0,0
511,5,2013-04-26,4941,759,1,1,0,0
574,5,2013-04-26,8991,681,1,1,0,0
576,5,2013-04-26,5968,936,1,1,0,0
723,5,2013-04-26,6405,496,1,1,0,0
840,5,2013-04-26,6985,1002,1,1,0,0
905,5,2013-04-26,9973,1406,1,1,0,0
4,4,2013-04-25,7985,1134,1,1,0,0
352,4,2013-04-25,6117,619,1,1,0,0
416,4,2013-04-25,10879,1479,1,1,0,0
458,4,2013-04-25,6655,639,1,1,0,0
511,4,2013-04-25,4912,728,1,1,0,0
574,4,2013-04-25,7625,627,1,1,0,0
576,4,2013-04-25,6514,942,1,1,0,0
723,4,2013-04-25,5259,445,1,1,0,0
840,4,2013-04-25,7813,1177,1,1,0,0
905,4,2013-04-25,10157,1577,1,1,0,0
4,3,2013-04-24,7496,1110,1,1,0,0
352,3,2013-04-24,6082,582,1,1,0,0
416,3,2013-04-24,10065,1326,1,1,0,0
458,3,2013-04-24,7045,631,1,1,0,0
511,3,2013-04-24,5002,737,1,1,0,0
574,3,2013-04-24,7608,598,1,1,0,0
576,3,2013-04-24,7041,913,1,1,0,0
723,3,2013-04-24,5340,451,1,1,0,0
840,3,2013-04-24,7910,1145,1,1,0,0
905,3,2013-04-24,10122,1547,1,1,0,0
4,2,2013-04-23,9166,1251,1,1,0,0
352,2,2013-04-23,6652,634,1,1,0,0
416,2,2013-04-23,11311,1389,1,1,0,0
458,2,2013-04-23,7257,678,1,1,0,0
511,2,2013-04-23,5454,758,1,1,0,0
574,2,2013-04-23,8565,635,1,1,0,0
576,2,2013-04-23,7359,998,1,1,0,0
723,2,2013-04-23,5719,485,1,1,0,0
840,2,2013-04-23,8750,1229,1,1,0,0
905,2,2013-04-23,11840,1699,1,1,0,0
4,1,2013-04-22,11138,1452,1,1,0,0
352,1,2013-04-22,8540,730,1,1,0,0
416,1,2013-04-22,14294,1631,1,1,0,0
458,1,2013-04-22,8341,737,1,1,0,0
511,1,2013-04-22,6958,880,1,1,0,0
574,1,2013-04-22,11155,812,1,1,0,0
576,1,2013-04-22,8683,1126,1,1,0,0
723,1,2013-04-22,6643,569,1,1,0,0
840,1,2013-04-22,10108,1321,1,1,0,0
905,1,2013-04-22,15057,1934,1,1,0,0
4,7,2013-04-21,0,0,0,0,0,0
352,7,2013-04-21,0,0,0,0,0,0
416,7,2013-04-21,0,0,0,0,0,0
458,7,2013-04-21,0,0,0,0,0,0
511,7,2013-04-21,0,0,0,0,0,0
574,7,2013-04-21,0,0,0,0,0,0
576,7,2013-04-21,0,0,0,0,0,0
723,7,2013-04-21,0,0,0,0,0,0
840,7,2013-04-21,0,0,0,0,0,0
905,7,2013-04-21,0,0,0,0,0,0
4,6,2013-04-20,8749,1328,1,0,0,0
352,6,2013-04-20,6201,651,1,0,0,0
416,6,2013-04-20,9646,1359,1,0,0,0
458,6,2013-04-20,9212,875,1,0,0,0
511,6,2013-04-20,5324,782,1,0,0,0
574,6,2013-04-20,7468,615,1,0,0,0
576,6,2013-04-20,5917,938,1,0,0,0
723,6,2013-04-20,5677,536,1,0,0,0
840,6,2013-04-20,4127,670,1,0,0,0
905,6,2013-04-20,8703,1369,1,0,0,0
4,5,2013-04-19,7287,1123,1,0,0,0
352,5,2013-04-19,6789,640,1,0,0,0
416,5,2013-04-19,7976,1162,1,0,0,0
458,5,2013-04-19,6066,650,1,0,0,0
511,5,2013-04-19,5264,771,1,0,0,0
574,5,2013-04-19,7411,602,1,0,0,0
576,5,2013-04-19,5460,839,1,0,0,0
723,5,2013-04-19,4937,480,1,0,0,0
840,5,2013-04-19,6205,993,1,0,0,0
905,5,2013-04-19,8082,1321,1,0,0,0
4,4,2013-04-18,6390,1010,1,0,0,0
352,4,2013-04-18,5203,567,1,0,0,0
416,4,2013-04-18,8412,1228,1,0,0,0
458,4,2013-04-18,5161,588,1,0,0,0
511,4,2013-04-18,4305,718,1,0,0,0
574,4,2013-04-18,6948,556,1,0,0,0
576,4,2013-04-18,4322,768,1,0,0,0
723,4,2013-04-18,4524,402,1,0,0,0
840,4,2013-04-18,6761,1139,1,0,0,0
905,4,2013-04-18,8816,1416,1,0,0,0
4,3,2013-04-17,6154,992,1,0,0,0
352,3,2013-04-17,5197,590,1,0,0,0
416,3,2013-04-17,7849,1169,1,0,0,0
458,3,2013-04-17,5082,530,1,0,0,0
511,3,2013-04-17,4580,731,1,0,0,0
574,3,2013-04-17,6018,519,1,0,0,0
576,3,2013-04-17,4348,710,1,0,0,0
723,3,2013-04-17,4356,411,1,0,0,0
840,3,2013-04-17,6129,995,1,0,0,0
905,3,2013-04-17,8419,1362,1,0,0,0
4,2,2013-04-16,6559,993,1,0,0,0
352,2,2013-04-16,4462,512,1,0,0,0
416,2,2013-04-16,8758,1273,1,0,0,0
458,2,2013-04-16,5164,528,1,0,0,0
511,2,2013-04-16,4514,759,1,0,0,0
574,2,2013-04-16,6363,533,1,0,0,0
576,2,2013-04-16,5002,775,1,0,0,0
723,2,2013-04-16,4357,405,1,0,0,0
840,2,2013-04-16,6131,1092,1,0,0,0
905,2,2013-04-16,9121,1483,1,0,0,0
4,1,2013-04-15,7181,1142,1,0,0,0
352,1,2013-04-15,4659,520,1,0,0,0
416,1,2013-04-15,8457,1253,1,0,0,0
458,1,2013-04-15,5424,580,1,0,0,0
511,1,2013-04-15,4414,759,1,0,0,0
574,1,2013-04-15,5796,507,1,0,0,0
576,1,2013-04-15,4937,821,1,0,0,0
723,1,2013-04-15,4548,410,1,0,0,0
840,1,2013-04-15,6616,1102,1,0,0,0
905,1,2013-04-15,8670,1491,1,0,0,0
4,7,2013-04-14,0,0,0,0,0,0
352,7,2013-04-14,0,0,0,0,0,0
416,7,2013-04-14,0,0,0,0,0,0
458,7,2013-04-14,0,0,0,0,0,0
511,7,2013-04-14,0,0,0,0,0,0
574,7,2013-04-14,0,0,0,0,0,0
576,7,2013-04-14,0,0,0,0,0,0
723,7,2013-04-14,0,0,0,0,0,0
840,7,2013-04-14,0,0,0,0,0,0
905,7,2013-04-14,0,0,0,0,0,0
4,6,2013-04-13,9901,1415,1,0,0,0
352,6,2013-04-13,6586,639,1,0,0,0
416,6,2013-04-13,8981,1215,1,0,0,0
458,6,2013-04-13,11070,968,1,0,0,0
511,6,2013-04-13,5392,791,1,0,0,0
574,6,2013-04-13,7319,609,1,0,0,0
576,6,2013-04-13,6069,936,1,0,0,0
723,6,2013-04-13,6017,528,1,0,0,0
840,6,2013-04-13,4048,641,1,0,0,0
905,6,2013-04-13,8688,1370,1,0,0,0
4,5,2013-04-12,9492,1389,1,1,0,0
352,5,2013-04-12,7736,707,1,1,0,0
416,5,2013-04-12,10807,1398,1,1,0,0
458,5,2013-04-12,7328,724,1,1,0,0
511,5,2013-04-12,6062,877,1,1,0,0
574,5,2013-04-12,9493,705,1,1,0,0
576,5,2013-04-12,6931,984,1,1,0,0
723,5,2013-04-12,6168,522,1,1,0,0
840,5,2013-04-12,8095,1186,1,1,0,0
905,5,2013-04-12,10138,1520,1,1,0,0
4,4,2013-04-11,8764,1270,1,1,0,0
352,4,2013-04-11,6695,653,1,1,0,0
416,4,2013-04-11,10801,1376,1,1,0,0
458,4,2013-04-11,7067,697,1,1,0,0
511,4,2013-04-11,4875,722,1,1,0,0
574,4,2013-04-11,8574,653,1,1,0,0
576,4,2013-04-11,6646,930,1,1,0,0
723,4,2013-04-11,5474,488,1,1,0,0
840,4,2013-04-11,7702,1103,1,1,0,0
905,4,2013-04-11,10937,1574,1,1,0,0
4,3,2013-04-10,8798,1196,1,1,0,0
352,3,2013-04-10,6306,568,1,1,0,0
416,3,2013-04-10,9809,1257,1,1,0,0
458,3,2013-04-10,6802,678,1,1,0,0
511,3,2013-04-10,5705,811,1,1,0,0
574,3,2013-04-10,8214,612,1,1,0,0
576,3,2013-04-10,7210,994,1,1,0,0
723,3,2013-04-10,5559,472,1,1,0,0
840,3,2013-04-10,8531,1146,1,1,0,0
905,3,2013-04-10,9866,1443,1,1,0,0
4,2,2013-04-09,9238,1294,1,1,0,0
352,2,2013-04-09,7101,663,1,1,0,1
416,2,2013-04-09,12349,1486,1,1,0,0
458,2,2013-04-09,6474,619,1,1,0,0
511,2,2013-04-09,5225,735,1,1,0,0
574,2,2013-04-09,8946,664,1,1,0,0
576,2,2013-04-09,7908,1068,1,1,0,0
723,2,2013-04-09,6517,505,1,1,0,0
840,2,2013-04-09,9191,1206,1,1,0,0
905,2,2013-04-09,11362,1690,1,1,0,0
4,1,2013-04-08,10943,1562,1,1,0,0
352,1,2013-04-08,7797,764,1,1,0,1
416,1,2013-04-08,14762,1692,1,1,0,0
458,1,2013-04-08,9558,824,1,1,0,0
511,1,2013-04-08,6951,931,1,1,0,0
574,1,2013-04-08,11808,850,1,1,0,0
576,1,2013-04-08,10050,1250,1,1,0,0
723,1,2013-04-08,7279,569,1,1,0,0
840,1,2013-04-08,9784,1328,1,1,0,0
905,1,2013-04-08,15151,1936,1,1,0,0
4,7,2013-04-07,0,0,0,0,0,0
352,7,2013-04-07,0,0,0,0,0,0
416,7,2013-04-07,0,0,0,0,0,0
458,7,2013-04-07,0,0,0,0,0,0
511,7,2013-04-07,0,0,0,0,0,0
574,7,2013-04-07,0,0,0,0,0,0
576,7,2013-04-07,0,0,0,0,0,0
723,7,2013-04-07,0,0,0,0,0,0
840,7,2013-04-07,0,0,0,0,0,0
905,7,2013-04-07,0,0,0,0,0,0
4,6,2013-04-06,9985,1418,1,0,0,0
352,6,2013-04-06,7012,692,1,0,0,0
416,6,2013-04-06,10546,1373,1,0,0,0
458,6,2013-04-06,8506,859,1,0,0,0
511,6,2013-04-06,5866,846,1,0,0,0
574,6,2013-04-06,8088,641,1,0,0,0
576,6,2013-04-06,6833,1008,1,0,0,0
723,6,2013-04-06,6304,570,1,0,0,0
840,6,2013-04-06,4414,719,1,0,0,0
905,6,2013-04-06,8594,1267,1,0,0,0
4,5,2013-04-05,8264,1220,1,0,0,1
352,5,2013-04-05,6222,637,1,0,0,1
416,5,2013-04-05,9838,1255,1,0,0,0
458,5,2013-04-05,6111,640,1,0,0,1
511,5,2013-04-05,5239,769,1,0,0,0
574,5,2013-04-05,7115,601,1,0,0,1
576,5,2013-04-05,5249,842,1,0,0,1
723,5,2013-04-05,4952,442,1,0,0,1
840,5,2013-04-05,7250,1066,1,0,0,0
905,5,2013-04-05,7592,1230,1,0,0,1
4,4,2013-04-04,8692,1208,1,0,0,1
352,4,2013-04-04,5615,601,1,0,0,1
416,4,2013-04-04,9123,1349,1,0,0,0
458,4,2013-04-04,6322,634,1,0,0,1
511,4,2013-04-04,5197,783,1,0,0,0
574,4,2013-04-04,6615,570,1,0,0,1
576,4,2013-04-04,5322,831,1,0,0,1
723,4,2013-04-04,4888,461,1,0,0,1
840,4,2013-04-04,7756,1173,1,0,0,0
905,4,2013-04-04,9546,1492,1,0,0,1
4,3,2013-04-03,8922,1263,1,0,0,1
352,3,2013-04-03,5715,584,1,0,0,1
416,3,2013-04-03,8883,1348,1,0,0,0
458,3,2013-04-03,5247,613,1,0,0,1
511,3,2013-04-03,5125,800,1,0,0,0
574,3,2013-04-03,7511,592,1,0,0,1
576,3,2013-04-03,5570,831,1,0,0,1
723,3,2013-04-03,4648,421,1,0,0,1
840,3,2013-04-03,7314,1134,1,0,0,0
905,3,2013-04-03,9160,1423,1,0,0,1
4,2,2013-04-02,11522,1578,1,0,0,1
352,2,2013-04-02,6031,649,1,0,0,1
416,2,2013-04-02,10492,1445,1,0,0,0
458,2,2013-04-02,6689,756,1,0,0,1
511,2,2013-04-02,6383,916,1,0,0,1
574,2,2013-04-02,8437,700,1,0,0,1
576,2,2013-04-02,6487,959,1,0,0,1
723,2,2013-04-02,5383,499,1,0,0,1
840,2,2013-04-02,8071,1290,1,0,0,1
905,2,2013-04-02,11574,1760,1,0,0,1
4,1,2013-04-01,0,0,0,0,b,1
352,1,2013-04-01,0,0,0,0,b,1
